uuid,name,type,permalink,cb_url,rank,created_at,updated_at,country_code,state_code,region,city,investment_type,announced_on,raised_amount_usd,raised_amount,raised_amount_currency_code,post_money_valuation_usd,post_money_valuation,post_money_valuation_currency_code,investor_count,org_uuid,org_name,lead_investor_uuids
af0d88a8-c470-4102-833c-877ef4308b7b,Series A - Oggii,funding_round,oggii-series-a--af0d88a8,https://www.crunchbase.com/funding_round/oggii-series-a--af0d88a8,321272,10/30/18,10/30/18,ISR,,Tel Aviv,Tel Aviv,series_a,2/6/16,,,,,,,1,36e259a8-1da2-cddc-19a6-3226ce905721,Oggii,
29f0f014-735f-4d45-8a77-8b03597cb3f7,Series A - Oggii,funding_round,oggii-series-a--29f0f014,https://www.crunchbase.com/funding_round/oggii-series-a--29f0f014,222988,10/30/18,3/6/19,ISR,,Tel Aviv,Tel Aviv,series_a,3/14/18,2000000,2000000,USD,,,,1,36e259a8-1da2-cddc-19a6-3226ce905721,Oggii,
2cd77851-0457-48bf-bd0a-a9a05bd19b75,Convertible Note - LogDog,funding_round,logdog-convertible-note--2cd77851,https://www.crunchbase.com/funding_round/logdog-convertible-note--2cd77851,308715,10/30/18,10/30/18,ISR,,Tel Aviv,Tel Aviv,convertible_note,10/7/17,,,,,,,1,33d7d9fd-9cf1-b850-f90a-c98d156e118a,LogDog,
45b2f886-c3b6-4c00-a513-8932896189d6,Convertible Note - LogDog,funding_round,logdog-convertible-note--45b2f886,https://www.crunchbase.com/funding_round/logdog-convertible-note--45b2f886,424673,10/30/18,3/6/19,ISR,,Tel Aviv,Tel Aviv,convertible_note,7/15/18,1000000,1000000,USD,,,,2,33d7d9fd-9cf1-b850-f90a-c98d156e118a,LogDog,773c4c7c-b956-6f58-226b-875f09f093cd
b72700e5-7abc-4d22-83eb-cd0f49c1687e,Seed Round - emaze,funding_round,emaze-seed--b72700e5,https://www.crunchbase.com/funding_round/emaze-seed--b72700e5,183460,10/30/18,12/31/18,ISR,,Tel Aviv,Tel Aviv,seed,1/12/10,600000,600000,USD,,,,1,17587942-b52c-969d-40f0-be03d280a90f,emaze,
f36b30ed-b14c-4db8-bc44-9c818ed47ecb,Pre Seed Round - Artip,funding_round,artip-pre-seed--f36b30ed,https://www.crunchbase.com/funding_round/artip-pre-seed--f36b30ed,252919,10/31/18,10/31/18,ISR,,Yerushalayim,Jerusalem,pre_seed,8/26/18,55000,55000,USD,,,,,58ca9d6b-c324-4641-bcd9-49405aa14f70,Artip,
7d3a605d-d200-4bcb-b3f8-09507c422088,Series A - Inspekto,funding_round,inspekto-series-a--7d3a605d,https://www.crunchbase.com/funding_round/inspekto-series-a--7d3a605d,118776,10/31/18,10/31/18,ISR,,Tel Aviv,Tel Aviv,series_a,8/2/18,,,,,,,2,3820c03a-892b-4583-9ecd-74e219099b77,Inspekto,7a6dbc8d-cad6-bcee-b782-3e3de34cb043
06d155c7-a03f-4a57-bb25-872a80e53c14,Series A - Inspekto,funding_round,inspekto-series-a--06d155c7,https://www.crunchbase.com/funding_round/inspekto-series-a--06d155c7,173019,10/31/18,10/31/18,ISR,,Tel Aviv,Tel Aviv,series_a,8/2/18,6082408,5250000,EUR,,,,,3820c03a-892b-4583-9ecd-74e219099b77,Inspekto,
70904530-a6be-42e0-8e80-d25102804fba,Seed Round - Simpool,funding_round,simpool-seed--70904530,https://www.crunchbase.com/funding_round/simpool-seed--70904530,305314,11/1/18,11/1/18,ISR,,Hefa,Caesarea,seed,10/30/18,,,,,,,,c081cf09-0e74-4090-bee7-35a212398090,Simpool,
ad0d6494-f890-4171-bb1d-c565dd62aef2,Post-IPO Equity - InterCure,funding_round,intercure-inc-post-ipo-equity--ad0d6494,https://www.crunchbase.com/funding_round/intercure-inc-post-ipo-equity--ad0d6494,119691,11/2/18,11/29/18,ISR,,HaMerkaz,Ra'anana,post_ipo_equity,11/1/18,17500000,17500000,USD,,,,2,3080861a-9979-1e13-86de-c849ca948ccd,InterCure,627aafce-6fdf-6332-52df-7528f02b5496
0082b787-15c5-41b7-9ee1-21f6cf11e7ec,Seed Round - Appdate-Me Ltd.,funding_round,appdate-me-ltd-3001-seed--0082b787,https://www.crunchbase.com/funding_round/appdate-me-ltd-3001-seed--0082b787,317332,11/4/18,11/4/18,ISR,,HaMerkaz,Petah Tiqva,seed,3/30/16,,,,,,,,4b0659b2-19f2-4d5a-96be-9ab625623001,Appdate-Me Ltd.,
43765538-dbdf-4ad4-a32c-5dfc2fb8065b,Series A - N-Drip,funding_round,ndrip-series-a--43765538,https://www.crunchbase.com/funding_round/ndrip-series-a--43765538,398200,11/5/18,11/4/20,ISR,,HaMerkaz,Yehud,series_a,8/5/18,8400000,8400000,USD,,,,,ed75e203-4d3d-4ddd-86fa-86f6188b6a9b,N-Drip,
070e5131-b537-4b2b-9dbf-aaf44e712e16,Corporate Round - Allegro.AI,funding_round,allegro-ai-corporate-round--070e5131,https://www.crunchbase.com/funding_round/allegro-ai-corporate-round--070e5131,357164,11/6/18,11/6/18,ISR,,Tel Aviv,Tel Aviv,corporate_round,11/5/18,,,,,,,1,4726bb90-dade-4fc9-91c6-eb98116a5fef,Allegro.AI,
c786aca1-0ffe-4f6c-a9ee-59431839f3bf,Pre Seed Round - INVIOU,funding_round,inviou-pre-seed--c786aca1,https://www.crunchbase.com/funding_round/inviou-pre-seed--c786aca1,280635,11/6/18,8/23/21,ISR,,Tel Aviv,Tel Aviv,pre_seed,11/6/18,850000,850000,USD,,,,,847a8813-4c99-4b61-8dfc-c892f4fc5ee7,INVIOU,
f5c63b90-baf0-4d53-a7fd-b9e3901ada39,Series A - N-Drip,funding_round,ndrip-series-a--f5c63b90,https://www.crunchbase.com/funding_round/ndrip-series-a--f5c63b90,270691,11/6/18,11/4/20,ISR,,HaMerkaz,Yehud,series_a,9/1/19,8000000,8000000,USD,,,,,ed75e203-4d3d-4ddd-86fa-86f6188b6a9b,N-Drip,
61730ed8-4c61-4bbf-b8fa-fe4fc5d7a45c,Pre Seed Round - Lightico,funding_round,lightico-pre-seed--61730ed8,https://www.crunchbase.com/funding_round/lightico-pre-seed--61730ed8,418691,11/6/18,11/6/18,ISR,,Tel Aviv,Tel Aviv,pre_seed,5/17/17,,,,,,,1,cf5b64a5-f132-42f5-99c7-6983ffdbedb1,Lightico,0f4b78a9-3c78-4a10-8ed3-10c9571fd8d9
5d1e5c10-908d-4345-848a-18a636e2f9b1,Series E - Valens Semiconductor,funding_round,valens-semiconductor-series-e--5d1e5c10,https://www.crunchbase.com/funding_round/valens-semiconductor-series-e--5d1e5c10,184725,11/6/18,11/6/18,ISR,,HaMerkaz,Hod Hasharon,series_e,11/6/18,63000000,63000000,USD,,,,2,1d0c93be-04d8-cf41-182d-f79df075fc8f,Valens Semiconductor,"1465cb0e-a178-6de0-2467-4ae53fefa703,a9c4db58-c9fa-1289-3b64-546f2b3d9d05"
ac0a63f9-215b-4358-b756-9e1d89358241,Series B - Raycatch,funding_round,raycatch-series-b--ac0a63f9,https://www.crunchbase.com/funding_round/raycatch-series-b--ac0a63f9,313491,11/7/18,11/7/18,ISR,,Tel Aviv,Tel Aviv,series_b,11/6/18,,,,,,,4,b4dff61f-c65d-2e37-92b6-006d05e77e6d,Raycatch,"93f28ad0-4d9d-4d7e-87cb-2065bae5079f,4baab3aa-a847-072c-8790-b238e447fb17"
7bb87f8c-1d87-406d-8cf4-14e2a0025f96,Venture Round - Creditplace,funding_round,creditplace-series-unknown--7bb87f8c,https://www.crunchbase.com/funding_round/creditplace-series-unknown--7bb87f8c,208381,11/7/18,11/7/18,ISR,,Tel Aviv,Tel Aviv,series_unknown,10/4/18,8000000,8000000,USD,,,,1,53cd06c1-8023-b339-65b6-ca0689979b99,Creditplace,610f3ee4-b270-46be-a9ad-74abb7f921b4
cade6bac-776f-4e1b-a165-0610cf66cb24,Convertible Note - D-ID,funding_round,d-id-convertible-note--cade6bac,https://www.crunchbase.com/funding_round/d-id-convertible-note--cade6bac,230036,11/7/18,12/22/18,ISR,,Tel Aviv,Tel Aviv,convertible_note,10/25/18,5300000,5300000,USD,,,,7,76b716fa-4028-454d-9278-c834f363f398,D-ID,a705497c-f54b-ec5d-9d6a-1951de507031
1db069ea-df24-4707-8fd9-e177a73b2219,Convertible Note - FieldIn,funding_round,fieldin-convertible-note--1db069ea,https://www.crunchbase.com/funding_round/fieldin-convertible-note--1db069ea,397711,11/7/18,11/7/18,ISR,,HaZafon,Yoqne`am `illit,convertible_note,10/4/18,,,,,,,3,33fc193d-17a6-a21c-790c-2a6de63401db,FieldIn,"c92f834f-755f-cb90-59ca-9045206c67ca,65487a75-e43a-26a9-ee9a-726359993b38"
bbdcc2b1-801e-4ed2-a032-fb1524aff7fc,Series B - Overwolf,funding_round,overwolf-series-b--bbdcc2b1,https://www.crunchbase.com/funding_round/overwolf-series-b--bbdcc2b1,125859,11/7/18,1/16/19,ISR,,Tel Aviv,Tel Aviv,series_b,11/6/18,16000000,16000000,USD,,,,2,1c5cdcbf-f57d-e8f2-0e0d-1d19f221c499,Overwolf,f3716725-552d-b9b5-59ad-de4ec64b1751
7f722e51-386e-4c65-89bf-0b3a5e9ab51c,Seed Round - MTTech Interactive Multimedia Systems Ltd.,funding_round,mttech-interactive-multimedia-systems-ltd-seed--7f722e51,https://www.crunchbase.com/funding_round/mttech-interactive-multimedia-systems-ltd-seed--7f722e51,251847,11/7/18,11/7/18,ISR,,HaMerkaz,Rehovot,seed,6/1/18,600000,600000,USD,,,,1,943e1842-7ea3-b16d-3568-c3a4d6fef956,MTTech Interactive Multimedia Systems Ltd.,bdbfae9c-aacd-208c-5934-045c68098954
9921d5d9-aa56-4703-8bcb-1646372426ee,Series A - Voco Networks,funding_round,voco-networks-series-a--9921d5d9,https://www.crunchbase.com/funding_round/voco-networks-series-a--9921d5d9,179263,11/7/18,11/7/18,ISR,,Tel Aviv,Tel Aviv,series_a,6/22/18,,,,,,,,43c5b088-5179-7dfc-b2dc-1f382fa9258c,Voco Networks,
87e9f2df-11d9-4e5d-9cba-6834771bbcaf,Corporate Round - SAIPS,funding_round,saips-corporate-round--87e9f2df,https://www.crunchbase.com/funding_round/saips-corporate-round--87e9f2df,286309,11/8/18,11/8/18,ISR,,Tel Aviv,Tel Aviv,corporate_round,11/7/18,12500000,12500000,USD,,,,1,49ca8624-9ff7-7996-e8ce-0f772262069c,SAIPS,9249e8b6-409a-a80c-1a1e-29ae21b1db47
e2c52751-64e6-4c27-977a-e87425d97c81,Grant - JLM-Impact Consortium,funding_round,jlm-impact-consortium-grant--e2c52751,https://www.crunchbase.com/funding_round/jlm-impact-consortium-grant--e2c52751,214238,11/8/18,11/8/18,ISR,,Yerushalayim,Jerusalem,grant,11/7/18,5454496,20000000,ILS,,,,,0cdeb65e-eda6-4e70-89f9-468eb6372ecc,JLM-Impact Consortium,
56629cef-9b72-4b76-9ffd-f34b3e91ea13,Series E - PolyPid,funding_round,polypid-series-e--56629cef,https://www.crunchbase.com/funding_round/polypid-series-e--56629cef,201420,11/8/18,1/27/21,ISR,,HaMerkaz,Petah Tiqva,series_e,10/31/18,65319261,65319261,USD,,,,,7324eb6a-8474-3518-f2ad-0db92eef8f37,PolyPid,
71551c88-61a2-4852-898a-05c7572c624a,Seed Round - Bonobo AI,funding_round,bonobo-ai-seed--71551c88,https://www.crunchbase.com/funding_round/bonobo-ai-seed--71551c88,414646,11/8/18,11/8/18,ISR,,Tel Aviv,Tel Aviv,seed,11/8/18,4500000,4500000,USD,,,,3,da87aa84-8ea6-4e27-b068-ebaa4cd64217,Bonobo AI,"a1bb1dbe-9c09-2d0a-0b79-ae68c3caddef,e3d121fa-ca86-8dec-b28f-6969e98569a5"
3bdb54be-396a-45de-a5d9-f9b221a4e7ea,Grant - Technion,funding_round,technion-israel-institute-of-technology-grant--3bdb54be,https://www.crunchbase.com/funding_round/technion-israel-institute-of-technology-grant--3bdb54be,279247,11/12/18,11/12/18,ISR,,Hefa,Haifa,grant,11/11/18,2721565,10000000,ILS,,,,,ea148ca6-363d-04e4-c6eb-4219a3c5a076,Technion,
6ba55004-96f4-46db-b25f-57a23c03c71d,Pre Seed Round - DRIVEES,funding_round,drivees-pre-seed--6ba55004,https://www.crunchbase.com/funding_round/drivees-pre-seed--6ba55004,141840,11/12/18,11/12/18,ISR,,HaMerkaz,Kfar Saba,pre_seed,11/1/18,50000,50000,USD,,,,,a4393a6d-6cf3-454a-9950-c91df26c61b1,DRIVEES,
820f2b8b-aa40-44a2-901f-316b3e99030c,Series A - Guardian Optical Technologies,funding_round,guardian-optical-technologies-series-a--820f2b8b,https://www.crunchbase.com/funding_round/guardian-optical-technologies-series-a--820f2b8b,290849,11/13/18,11/13/18,ISR,,Tel Aviv,Tel Aviv,series_a,11/12/18,2500000,2500000,USD,,,,2,a7668fe5-44c1-a38a-5e63-6bd8fbfc78c3,Guardian Optical Technologies,d7b438cc-3828-4ab0-91fe-26a78072b547
1e12da5e-8a1f-4905-a916-5173e2638b74,Series A - XM Cyber,funding_round,xm-cyber-series-a--1e12da5e,https://www.crunchbase.com/funding_round/xm-cyber-series-a--1e12da5e,302862,11/13/18,11/13/18,ISR,,Tel Aviv,Herzliya,series_a,11/13/18,22000000,22000000,USD,,,,4,1e623523-f3ad-5e03-5d43-555ac9b4977c,XM Cyber,
ad458f8d-bb8d-41e5-9ead-2cd919840034,Seed Round - XM Cyber,funding_round,xm-cyber-seed--ad458f8d,https://www.crunchbase.com/funding_round/xm-cyber-seed--ad458f8d,129958,11/13/18,11/13/18,ISR,,Tel Aviv,Herzliya,seed,1/1/17,10000000,10000000,USD,,,,1,1e623523-f3ad-5e03-5d43-555ac9b4977c,XM Cyber,e9dc57e3-5077-e266-4b69-07e5e8955c45
46f7a2b1-4cfb-444d-9ce6-6bc6c8ef7393,Private Equity Round - Adsmarket,funding_round,adsmarket-private-equity--46f7a2b1,https://www.crunchbase.com/funding_round/adsmarket-private-equity--46f7a2b1,248221,11/13/18,11/13/18,ISR,,Tel Aviv,Tel Aviv,private_equity,7/12/10,17000000,17000000,USD,,,,1,15536610-1acd-434f-82ef-6573ed93c251,Adsmarket,3f723cf7-37d0-bedf-5930-c2aaa0f7441f
724ee600-a53d-464f-bdbe-a2bdab32f4a9,Venture Round - Matomy,funding_round,matomy-series-unknown--724ee600,https://www.crunchbase.com/funding_round/matomy-series-unknown--724ee600,370021,11/13/18,3/29/21,ISR,,Tel Aviv,Tel Aviv,series_unknown,4/7/11,11400000,11400000,USD,,,,1,8185c55f-7d77-cac8-4753-1f516e98ee54,Matomy,3f723cf7-37d0-bedf-5930-c2aaa0f7441f
b264655f-3e6f-4ef8-a739-f41191aa79bb,Series B - Velox,funding_round,velox-series-b--b264655f,https://www.crunchbase.com/funding_round/velox-series-b--b264655f,335153,11/14/18,4/4/19,ISR,,HaMerkaz,Rosh Ha'ayin,series_b,11/13/18,32000000,32000000,USD,,,,6,b5f4efeb-16e3-4fcf-9879-c30b0f28d1f4,Velox,"c8871b63-8363-15e4-1d5d-7d3407b83a59,e6fdd67b-5b3c-4c35-a8f3-dd59368a58d2"
26977e14-4abc-46c8-aff4-470153ac1f72,Post-IPO Debt - SuperCom,funding_round,supercom-2-post-ipo-debt--26977e14,https://www.crunchbase.com/funding_round/supercom-2-post-ipo-debt--26977e14,376687,11/14/18,11/14/18,ISR,,Tel Aviv,Herzliya,post_ipo_debt,11/13/18,20000000,20000000,USD,,,,1,4779e82d-4fec-c752-a31e-54c9ac93471d,SuperCom,fe2dec9e-375d-f7d1-b12c-89a686744436
8540beb3-f853-4762-a48a-b27c158ae81a,Seed Round - Ozcode,funding_round,ozcode-seed--8540beb3,https://www.crunchbase.com/funding_round/ozcode-seed--8540beb3,325606,11/14/18,11/14/18,ISR,,Tel Aviv,Ramat Gan,seed,11/14/18,3500000,3500000,USD,,,,2,bcce3f11-18e9-43fa-bfa9-ee5e8ac683f2,Ozcode,"29277316-0c86-a22a-860c-6bf7aff3ca37,515e9792-0875-316d-21af-7492599416ae"
4078e814-f759-4b91-8013-d0cd45b318f7,Series A - SAM Seamless Network,funding_round,sam-seamless-network-series-a--4078e814,https://www.crunchbase.com/funding_round/sam-seamless-network-series-a--4078e814,309208,11/14/18,11/14/18,ISR,,Tel Aviv,Tel Aviv,series_a,11/14/18,12000000,12000000,USD,,,,4,d4eed887-6cd3-8af2-4b0a-3312a911678b,SAM Seamless Network,f3716725-552d-b9b5-59ad-de4ec64b1751
f6d8b7d3-93f7-47ba-89df-26f86d4869cb,Seed Round - Model 9,funding_round,model-9-seed--f6d8b7d3,https://www.crunchbase.com/funding_round/model-9-seed--f6d8b7d3,396350,11/15/18,2/14/20,ISR,,Tel Aviv,Tel Aviv,seed,12/1/17,3500000,3500000,USD,,,,4,84c8c6d4-b876-61a1-fa70-e4d3d938f008,Model 9,cd9b2a7c-38c1-4306-ba54-f5d48b181ad1
337759ad-ac82-44d1-a89a-b1c411da2740,Series A - ADASKY,funding_round,adasky-series-a--337759ad,https://www.crunchbase.com/funding_round/adasky-series-a--337759ad,244642,11/15/18,10/20/20,ISR,,HaZafon,Yoqne`am `illit,series_a,11/15/18,20000000,20000000,USD,,,,1,f665a402-6db5-d80e-a4df-19e8ccb029af,ADASKY,97d70664-f0be-41cb-a279-cbb77d1a6eb4
3d4f6ff7-d366-4e62-b015-779e6bb67583,Seed Round - Darillium,funding_round,darillium-seed--3d4f6ff7,https://www.crunchbase.com/funding_round/darillium-seed--3d4f6ff7,254787,11/15/18,11/15/18,ISR,,Tel Aviv,Tel Aviv,seed,11/15/18,2000000,2000000,USD,,,,2,6bded176-8149-4f81-8311-5d2ed39d18b0,Darillium,b699eb0b-c4e0-4857-a5a0-805a46c6f55f
d91e7cd0-ab82-4b06-a318-25cbe1b3bb5c,Seed Round - DeepCoding,funding_round,deepcoding-seed--d91e7cd0,https://www.crunchbase.com/funding_round/deepcoding-seed--d91e7cd0,149723,11/17/18,11/17/18,ISR,,Tel Aviv,Ramat Gan,seed,12/17/17,1600000,1600000,USD,,,,1,5d46c141-b4e8-4c60-be08-3c909f7500bd,DeepCoding,
3c90dd2d-7539-48c8-8c30-f0120db4318d,Venture Round - KidneyCure,funding_round,kidneycure-series-unknown--3c90dd2d,https://www.crunchbase.com/funding_round/kidneycure-series-unknown--3c90dd2d,179580,11/19/18,11/19/18,ISR,,Tel Aviv,Tel Aviv,series_unknown,11/18/18,4000000,4000000,USD,,,,1,962d3c0b-b7d0-4b56-bbbb-3d921ce64f4d,KidneyCure,b6d35682-0a67-3c54-2f3f-bbb0ac3f745a
528ff258-7907-47c9-bcdc-6867cd9f9395,Angel Round - Medorion,funding_round,medorion-angel--528ff258,https://www.crunchbase.com/funding_round/medorion-angel--528ff258,252630,11/19/18,11/19/18,ISR,,Tel Aviv,Tel Aviv,angel,3/1/17,400000,400000,USD,,,,,1a4d6881-1b35-b888-554e-5f5a148f1b09,Medorion,
31012f3c-89f3-423a-89d7-fc0f832c2483,Angel Round - Medorion,funding_round,medorion-angel--31012f3c,https://www.crunchbase.com/funding_round/medorion-angel--31012f3c,383428,11/19/18,11/19/18,ISR,,Tel Aviv,Tel Aviv,angel,6/1/18,800000,800000,USD,,,,,1a4d6881-1b35-b888-554e-5f5a148f1b09,Medorion,
6510a2b3-e625-49e4-bc8f-57a3dd8aa235,Series B - Lightricks,funding_round,lightricks-series-b--6510a2b3,https://www.crunchbase.com/funding_round/lightricks-series-b--6510a2b3,201684,11/20/18,7/31/19,ISR,,Yerushalayim,Jerusalem,series_b,11/19/18,60000000,60000000,USD,,,,2,234dae30-55c5-d9f1-4380-14f3482ff285,Lightricks,6efb9171-a87b-212d-f399-b0613da7b1c9
9052a99d-bc87-41e5-a2d2-6f05430138ec,Venture Round - Exaware,funding_round,exaware-series-unknown--9052a99d,https://www.crunchbase.com/funding_round/exaware-series-unknown--9052a99d,371197,11/20/18,11/20/18,ISR,,HaMerkaz,Netanya,series_unknown,1/1/13,,,,,,,1,b1c4a624-94a6-4856-8497-191d380ec30d,Exaware,
043e5bce-cce3-40d7-a0e5-9df38624a057,Series A - Alcide,funding_round,alcide-series-a--043e5bce,https://www.crunchbase.com/funding_round/alcide-series-a--043e5bce,263149,11/21/18,11/21/18,ISR,,Tel Aviv,Tel Aviv,series_a,11/19/18,7000000,7000000,USD,,,,3,5c08ba5d-5f15-b83b-7731-fd52b8580e63,Alcide,9302765c-4ffa-24da-be0d-a776d7252a3f
3e4f7d63-714a-4bd6-9efe-48b5e72b8916,Seed Round - Portshift,funding_round,portshift-seed--3e4f7d63,https://www.crunchbase.com/funding_round/portshift-seed--3e4f7d63,62013,11/21/18,11/21/18,ISR,,Tel Aviv,Tel Aviv,seed,11/20/18,5300000,5300000,USD,,,,,06d42434-22d4-4a88-8577-e00208510405,Portshift,
3784cfee-66cb-404e-8199-4644c7c20551,Private Equity Round - SysAid,funding_round,sysaid-private-equity--3784cfee,https://www.crunchbase.com/funding_round/sysaid-private-equity--3784cfee,430881,11/21/18,11/21/18,ISR,,Tel Aviv,Tel Aviv,private_equity,11/20/18,30000000,30000000,USD,,,,1,e408daa5-6b37-fa70-4df4-511402f0305d,SysAid,4b57009b-f19d-0fec-26a7-cc6df8d2f502
4dd14723-1968-42dc-9f30-0483284ba702,Seed Round - IDEEZA,funding_round,ideeza-seed--4dd14723,https://www.crunchbase.com/funding_round/ideeza-seed--4dd14723,321641,11/21/18,11/21/18,ISR,,HaMerkaz,Netanya,seed,5/1/18,250000,250000,USD,,,,,74c2138b-3b3f-4764-8f88-681bd9c7d94a,IDEEZA,
92a9322c-82fa-4e32-a6ce-5503d1237fbf,Seed Round - Quantum Machines,funding_round,quantum-machines-seed--92a9322c,https://www.crunchbase.com/funding_round/quantum-machines-seed--92a9322c,326382,11/21/18,11/21/18,ISR,,Tel Aviv,Tel Aviv,seed,11/21/18,5500000,5500000,USD,,,,2,83ea8185-3471-4a03-b1b3-3a824d5f152c,Quantum Machines,649da6aa-5181-01ad-7e0e-f1ff54321886
4a0023a9-a942-417c-a411-e8b1118bfbae,Pre Seed Round - Strattic,funding_round,strattic-pre-seed--4a0023a9,https://www.crunchbase.com/funding_round/strattic-pre-seed--4a0023a9,193382,11/21/18,11/21/18,ISR,,Yerushalayim,Jerusalem,pre_seed,1/30/18,,,,,,,,ee1fd729-a4eb-e633-d41d-44c4de681131,Strattic,
8b3b33e3-d890-4d6d-9764-b0ac1714f634,Series B - Lumus,funding_round,lumus-series-b--8b3b33e3,https://www.crunchbase.com/funding_round/lumus-series-b--8b3b33e3,209815,11/24/18,12/3/18,ISR,,HaMerkaz,Rehovot,series_b,12/1/15,,,,,,,1,1330b9ca-cefa-b77d-b5db-e21f7867474b,Lumus,
ed9473ea-3173-4a9d-9621-47cbe9245f6e,Seed Round - BondIT,funding_round,bondit-seed--ed9473ea,https://www.crunchbase.com/funding_round/bondit-seed--ed9473ea,170438,11/24/18,12/19/18,ISR,,Tel Aviv,Herzliya,seed,1/18/17,250000,250000,USD,,,,,1d66379b-a9e5-7762-9726-cff050cfa5b3,BondIT,
48a2bf2d-256a-4f99-9898-81b6656a8009,Series B - SatixFy,funding_round,satixfy-series-b--48a2bf2d,https://www.crunchbase.com/funding_round/satixfy-series-b--48a2bf2d,187627,11/24/18,11/26/18,ISR,,HaMerkaz,Rehovot,series_b,6/11/17,,,,,,,1,610ec1d7-a390-8c4c-2810-2944dfc26422,SatixFy,
db52f235-99ea-474c-b115-2f35e719eca0,Series A - MUV Interactive,funding_round,muv-interactive-series-a--db52f235,https://www.crunchbase.com/funding_round/muv-interactive-series-a--db52f235,350517,11/24/18,11/26/18,ISR,,Tel Aviv,Herzliya,series_a,3/2/17,,,,,,,1,d22b6886-a3f2-6d79-46a8-91cd98e07695,MUV Interactive,
6aa561e5-c8a4-4d26-96af-825e83ac01a8,Series B - GetAlert,funding_round,getalert-series-b--6aa561e5,https://www.crunchbase.com/funding_round/getalert-series-b--6aa561e5,182629,11/24/18,11/26/18,ISR,,Tel Aviv,Herzliya,series_b,6/1/18,,,,,,,,a23ceeed-dc9c-3e60-7914-c20bd2086f1a,GetAlert,
a3ce3ea8-0efc-462e-b9b2-7d822f6edc2e,Series A - Hailo,funding_round,hailo-technologies-series-a--a3ce3ea8,https://www.crunchbase.com/funding_round/hailo-technologies-series-a--a3ce3ea8,170678,11/24/18,1/23/19,ISR,,Tel Aviv,Tel Aviv,series_a,1/22/19,8500000,8500000,USD,,,,4,d5de3727-60b0-4ddd-904d-b93297993496,Hailo,dc59eb2a-82b6-6f24-f78a-e3ac6a72b577
5af5eb6e-7d28-4ece-86bc-a39ffac5b608,Seed Round - Trellis,funding_round,trellisai-seed--5af5eb6e,https://www.crunchbase.com/funding_round/trellisai-seed--5af5eb6e,197946,11/25/18,11/25/18,ISR,,Tel Aviv,Tel Aviv,seed,6/30/18,,,,,,,1,76c41b37-7459-1fa3-fdf8-08bb9a4b728c,Trellis,
71922ba8-a983-44aa-ab17-82105f6d577e,Seed Round - Datos Health,funding_round,datos-health-seed--71922ba8,https://www.crunchbase.com/funding_round/datos-health-seed--71922ba8,151314,11/25/18,11/25/18,ISR,,Tel Aviv,Ramat Gan,seed,7/15/18,,,,,,,3,07314754-2c3e-0124-68c1-cd000ad2e51a,Datos Health,2cc51492-451b-462e-8987-a7fcdd304220
32da9989-3ded-4bfe-ba50-72180b941f3d,Seed Round - Splisense,funding_round,splisense-seed--32da9989,https://www.crunchbase.com/funding_round/splisense-seed--32da9989,428428,11/26/18,11/26/18,ISR,,Yerushalayim,Jerusalem,seed,1/1/16,,,,,,,1,49beda36-c7d0-40a5-a72e-e09de611f5a2,Splisense,026e160e-b1b3-ec7b-c0b8-0f516963ec23
d499ce99-ac4d-40fc-a829-e736a1e5d4ba,Seed Round - Nectin Therapeutics,funding_round,nectin-therapeutics-seed--d499ce99,https://www.crunchbase.com/funding_round/nectin-therapeutics-seed--d499ce99,337801,11/26/18,11/26/18,ISR,,Yerushalayim,Jerusalem,seed,1/1/17,,,,,,,1,25befb6f-637e-4413-897a-07270815dc00,Nectin Therapeutics,026e160e-b1b3-ec7b-c0b8-0f516963ec23
a786d050-9e70-444a-8889-32c06cc575d8,Seed Round - Rebiotic Rx,funding_round,rebiotic-rx-seed--a786d050,https://www.crunchbase.com/funding_round/rebiotic-rx-seed--a786d050,192863,11/26/18,11/26/18,ISR,,Yerushalayim,Jerusalem,seed,1/1/18,,,,,,,1,a91c937c-d306-47fa-ade7-0806dd8a67ae,Rebiotic Rx,026e160e-b1b3-ec7b-c0b8-0f516963ec23
70256e61-fe84-4946-89f9-7c06d4ea5cb4,Seed Round - BacoCure,funding_round,bacocure-seed--70256e61,https://www.crunchbase.com/funding_round/bacocure-seed--70256e61,144711,11/26/18,11/26/18,ISR,,Yerushalayim,Jerusalem,seed,1/1/18,,,,,,,1,389ec2c9-3475-4b61-a962-410b23ee8de7,BacoCure,026e160e-b1b3-ec7b-c0b8-0f516963ec23
883dfa06-a1bf-449b-9c40-804837848dfc,Seed Round - Ophrx,funding_round,ophrx-seed--883dfa06,https://www.crunchbase.com/funding_round/ophrx-seed--883dfa06,215562,11/26/18,11/26/18,ISR,,Tel Aviv,Tel Aviv,seed,1/1/14,,,,,,,1,eb242d01-a054-4f07-be03-016b6f3f0861,Ophrx,026e160e-b1b3-ec7b-c0b8-0f516963ec23
c52a651a-1f2c-4cb5-8713-fbc038697601,Seed Round - NeoProl,funding_round,neoprol-seed--c52a651a,https://www.crunchbase.com/funding_round/neoprol-seed--c52a651a,395133,11/26/18,11/26/18,ISR,,Yerushalayim,Jerusalem,seed,1/1/14,,,,,,,1,399f3ede-cdbf-4c8a-9826-d3131e9b92e6,NeoProl,026e160e-b1b3-ec7b-c0b8-0f516963ec23
